,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,AllSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,Id_minmax,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
1136,0.0,5.318119993844216,7.307872780763706,5,0.0,0,0.6931471805599453,2.0,0.0,8.000684784514748,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.78,0.46,0.56,0.5,0.77,0.0,0.17,0.5,0.5,0.54,0.17
1137,0.0,4.553876891600541,5.877735781779639,5,1.0,1,0.6931471805599453,2.0,4.969813299576001,8.19118600464279,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.78,0.57,0.67,0.5,0.9,1.0,1.0,0.75,0.83,0.53,0.58
1138,85.0,5.493061443340548,7.509335266016592,5,0.0,0,0.6931471805599453,3.0,5.081404364984463,8.202208436436448,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.78,0.59,1.0,0.5,0.95,1.0,0.17,0.5,0.5,0.55,0.17
1139,200.0,0.0,0.0,5,0.0,0,0.0,4.0,6.182084906716632,7.618251097876695,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.78,0.93,0.22,0.5,0.05,0.0,0.0,0.25,0.33,0.85,0.0
1140,62.0,4.90527477843843,0.0,5,2.0,1,0.0,2.0,0.0,7.526717561352706,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.78,0.42,0.56,0.5,0.78,0.79,0.5,0.0,0.0,0.56,0.25
1141,21.0,0.0,5.68697535633982,3,0.0,1,0.0,1.0,0.0,7.40184157874383,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.78,0.01,0.33,0.38,0.37,0.0,0.67,0.25,0.5,0.0,0.08
1142,0.0,0.0,3.332204510175204,3,1.0,0,0.0,1.0,4.727387818712341,7.328437352895162,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.78,0.01,0.33,0.5,0.33,0.79,1.0,0.25,0.33,0.69,0.17
1143,21.0,5.247024072160486,5.093750200806762,5,0.0,1,0.0,0.0,0.0,7.40184157874383,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.78,0.0,0.33,0.62,0.33,0.0,0.83,0.25,0.5,0.63,0.08
1144,21.0,0.0,6.304448802421981,5,0.0,1,0.0,1.0,0.0,7.40184157874383,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.78,0.07,0.33,0.25,0.43,0.0,0.17,0.25,0.5,0.0,0.08
1145,72.0,4.976733742420574,0.0,3,1.0,0,0.6931471805599453,2.0,5.308267697401205,7.566311014772463,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.79,0.5,0.44,0.5,0.45,0.79,1.0,0.25,0.17,0.64,0.17
1146,0.0,0.0,4.574710978503383,3,2.0,0,0.6931471805599453,2.0,7.261927092702751,7.8636512654486515,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.79,0.65,0.56,0.62,0.45,1.0,1.0,0.5,0.5,0.0,0.5
1147,61.0,0.0,3.8918202981106265,3,1.0,1,1.0986122886681098,2.0,6.53813982376767,7.950502434808851,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.79,0.86,0.44,0.62,0.73,0.5,0.83,0.25,0.5,0.68,0.25
1148,68.0,0.0,5.225746673713202,5,1.0,1,0.6931471805599453,2.0,0.0,7.67275789664251,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.79,0.47,0.44,0.75,0.45,0.0,0.5,0.25,0.5,0.74,0.25
1149,50.0,0.0,0.0,3,0.0,0,0.0,0.0,4.867534450455582,7.373374309910049,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.79,0.42,0.44,0.75,0.35,0.79,1.0,0.25,0.33,0.0,0.08
1150,124.0,5.293304824724492,6.373319789577012,3,0.0,0,0.0,1.0,5.030437921392435,8.008032846969307,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.79,0.8,0.33,0.25,0.18,0.0,0.67,0.25,0.5,0.55,0.0
1151,0.0,0.0,0.0,3,1.0,1,0.0,2.0,0.0,7.727094484779841,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.79,0.55,0.44,0.62,0.88,0.0,0.33,0.25,0.5,0.58,0.25
1152,65.0,0.0,5.3981627015177525,3,1.0,0,0.0,1.0,5.802118375377063,7.398174092970465,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.79,0.57,0.44,0.75,0.55,0.0,0.83,0.25,0.33,0.0,0.17
1153,62.0,0.0,5.855071922202427,3,0.0,0,0.0,1.0,4.948759890378168,7.468513271496337,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.79,0.54,0.44,0.62,0.57,0.0,0.83,0.25,0.5,0.0,0.08
1154,0.0,3.367295829986474,5.147494476813453,4,1.0,0,0.0,2.0,5.638354669333745,7.812782818577581,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.79,0.55,0.56,0.5,0.07,0.0,0.67,0.5,0.33,0.0,0.33
1155,85.0,5.501258210544727,5.4638318050256105,3,1.0,0,1.0986122886681098,1.0,0.0,7.617267813628347,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.79,0.54,0.56,0.62,0.1,0.0,0.5,0.25,0.33,0.0,0.17
1156,0.0,5.713732805509369,6.19644412779452,2,0.0,1,0.6931471805599453,3.0,0.0,8.13593277200489,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.79,0.57,0.44,0.5,0.12,0.5,0.5,0.25,0.5,0.0,0.08
1157,0.0,6.805722553416985,6.39024066706535,5,1.0,1,1.0986122886681098,2.0,0.0,8.037866234709618,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.79,0.9,0.56,0.62,0.12,1.0,0.83,0.25,0.17,0.79,0.25
1158,90.0,6.075346031088684,7.524021415206125,4,0.0,0,0.6931471805599453,2.0,0.0,8.216898580913613,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.79,0.57,0.67,0.62,0.32,0.5,0.17,0.5,0.5,0.75,0.17
1159,60.0,0.0,4.736198448394496,5,1.0,1,0.6931471805599453,2.0,6.045005314036012,7.757478766584179,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.79,0.47,0.56,0.5,0.8,0.0,1.0,0.5,0.5,0.65,0.42
1160,0.0,0.0,6.661854740545311,4,0.0,1,0.6931471805599453,2.0,0.0,7.8050670442584895,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,0.6,0.56,0.5,0.75,0.0,0.17,0.5,0.5,0.67,0.25
1161,54.0,0.0,6.71174039505618,4,0.0,1,0.6931471805599453,2.0,5.659482215759621,7.862497197230545,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,0.52,0.56,0.5,0.77,0.0,0.17,0.5,0.5,0.72,0.25
1162,50.0,5.37989735354046,6.980075940561763,5,0.0,1,0.6931471805599453,2.0,0.0,8.051659556841953,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,0.6,0.78,0.5,0.92,0.0,0.17,0.5,0.67,0.72,0.25
1163,42.0,5.517452896464707,7.403061091090091,5,1.0,1,0.6931471805599453,3.0,5.472270673671475,8.272059622210412,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.61,0.67,0.5,0.93,0.79,1.0,0.5,0.5,0.55,0.42
1164,68.0,0.0,7.631916513071252,5,0.0,1,0.0,2.0,5.1298987149230735,8.465899897028686,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,0.6,0.78,0.5,0.73,0.0,0.17,0.5,0.67,0.39,0.25
1165,0.0,4.727387818712341,6.1224928095143865,4,0.0,0,0.6931471805599453,2.0,0.0,7.753623546559746,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.8,0.47,0.56,0.62,0.73,0.0,1.0,0.5,0.5,0.5,0.25
1166,30.0,0.0,7.083387847625295,3,0.0,0,0.0,2.0,4.795790545596741,7.78155595923534,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.8,0.25,0.78,0.5,0.62,0.0,0.17,0.5,0.33,0.64,0.17
1167,59.0,6.398594934535208,5.198497031265826,5,1.0,1,0.6931471805599453,3.0,5.209486152841421,8.34212526333359,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.65,0.89,0.5,0.93,1.0,1.0,0.75,0.5,0.55,0.58
1168,60.0,6.4967749901858625,7.332369205929062,5,0.0,1,0.6931471805599453,3.0,5.3230099791384085,8.50086053679534,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.8,0.69,1.0,0.5,0.93,1.0,0.17,0.75,0.83,0.54,0.42
1169,63.0,5.220355825078324,6.7912214627261855,5,0.0,1,0.6931471805599453,3.0,5.5093883366279774,8.1797604936999,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8,0.58,0.89,0.5,0.93,1.0,1.0,0.5,0.67,0.56,0.25
1170,82.0,6.5998704992128365,6.4692503167957724,5,1.0,1,0.6931471805599453,3.0,5.5254529391317835,8.422662707570003,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8,0.65,1.0,0.5,0.93,0.0,1.0,0.5,0.67,0.0,0.42
1171,92.0,6.311734809152915,7.237778191923443,5,0.0,1,0.6931471805599453,3.0,5.60947179518496,8.339500903005945,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.65,0.89,0.5,0.93,0.79,0.17,0.75,0.67,0.7,0.42
1172,60.0,5.442417710521793,6.261491684321042,5,1.0,0,0.6931471805599453,2.0,5.056245805348308,8.14002395246292,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.8,0.47,0.89,0.5,0.92,1.0,1.0,0.5,0.33,0.61,0.33
1173,90.0,6.042632833682381,6.20455776256869,5,1.0,1,1.0986122886681098,3.0,5.863631175598097,8.271548374755515,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.8,0.69,0.89,0.5,0.92,1.0,1.0,0.5,0.5,0.7,0.42
1174,0.0,4.875197323201151,4.9344739331306915,3,1.0,0,0.6931471805599453,2.0,4.948759890378168,7.645397699428633,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.54,0.56,0.62,0.5,0.79,1.0,0.25,0.33,0.47,0.17
1175,81.0,4.23410650459726,6.852242569051878,3,0.0,1,0.6931471805599453,2.0,5.993961427306569,7.938445551164788,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.81,0.54,0.67,0.5,0.47,0.0,0.17,0.5,0.67,0.71,0.25
1176,0.0,5.53338948872752,3.7612001156935624,3,1.0,0,0.6931471805599453,2.0,6.09807428216624,7.664346632098617,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.81,0.52,0.67,0.5,0.43,1.0,1.0,0.25,0.33,0.0,0.17
1177,75.0,0.0,5.153291594497779,5,1.0,1,0.6931471805599453,2.0,0.0,8.095293776844649,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.81,0.51,0.67,0.5,0.93,0.0,0.83,0.5,0.5,0.83,0.42
1178,81.0,5.517452896464707,4.852030263919617,3,0.0,0,0.6931471805599453,2.0,3.8918202981106265,7.844240718141811,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.54,0.56,0.62,0.83,0.0,0.83,0.75,0.5,0.51,0.33
1179,80.0,5.176149732573829,5.855071922202427,3,0.0,0,0.0,2.0,5.69035945432406,7.699389406256737,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.53,0.56,0.62,0.4,0.0,0.83,0.5,0.5,0.67,0.17
1180,60.0,0.0,5.41610040220442,3,0.0,0,0.0,2.0,4.1588830833596715,7.461065514354283,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.44,0.33,0.38,0.35,0.0,0.5,0.25,0.5,0.0,0.08
1181,26.0,0.0,6.285998094508865,5,1.0,0,0.0,2.0,5.2832037287379885,7.9748769005588755,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.81,0.49,0.56,0.5,0.87,0.0,1.0,0.5,0.33,0.64,0.33
1182,24.0,6.244166900663736,6.26530121273771,3,0.0,1,0.0,2.0,0.0,7.388946097618437,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.17,0.56,0.5,0.38,0.0,0.17,0.25,0.5,0.0,0.08
1183,24.0,5.303304908059076,5.8971538676367405,4,0.0,1,0.6931471805599453,2.0,0.0,7.664346632098617,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.11,0.44,0.62,0.38,0.0,0.33,0.25,0.5,0.55,0.08
1184,21.0,5.942799375126701,5.3612921657094255,5,0.0,1,0.0,1.0,0.0,7.329749689041512,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.81,0.07,0.56,0.75,0.37,0.0,0.83,0.25,0.5,0.0,0.08
1185,21.0,6.22455842927536,5.337538079701318,3,0.0,1,0.0,1.0,0.0,7.266827347520591,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.81,0.04,0.56,0.5,0.37,0.0,0.83,0.25,0.33,0.0,0.08
1186,21.0,6.22455842927536,4.969813299576001,4,0.0,1,0.0,1.0,5.8664680569332965,7.388946097618437,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.04,0.56,0.5,0.37,0.0,0.67,0.25,0.5,0.0,0.08
1187,53.0,0.0,5.231108616854587,4,0.0,0,0.6931471805599453,2.0,0.0,7.668093709082406,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.81,0.28,0.56,0.5,0.42,0.0,0.83,0.5,0.33,0.61,0.25
1188,65.0,0.0,6.137727054086234,3,1.0,0,0.6931471805599453,1.0,0.0,7.754052639035757,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.81,0.45,0.44,0.75,0.42,0.5,0.83,0.25,0.5,0.0,0.17
1189,24.0,0.0,6.095824562432225,3,1.0,0,0.0,1.0,0.0,7.65491704784832,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.82,0.12,0.67,0.75,0.43,0.0,0.83,0.5,0.33,0.51,0.33
1190,24.0,0.0,6.666956792429207,4,0.0,1,0.6931471805599453,2.0,0.0,7.7458682297922685,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.82,0.11,0.56,0.5,0.43,0.0,0.83,0.5,0.5,0.51,0.25
1191,72.0,5.375278407684165,5.91350300563827,4,1.0,1,0.6931471805599453,3.0,0.0,8.372860820526318,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.82,0.66,0.89,0.5,0.93,0.0,1.0,0.5,0.67,0.0,0.42
1192,110.0,5.4510384535657,7.389563953677635,5,0.0,0,0.6931471805599453,3.0,0.0,8.082402253926244,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.82,0.66,0.78,0.5,0.9,0.79,0.17,0.5,0.33,0.0,0.17
1193,108.0,5.332718793265369,7.451241684987676,5,0.0,0,0.0,3.0,0.0,8.149601735736155,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.82,0.58,0.67,0.5,0.93,0.0,0.17,0.5,0.67,0.57,0.17
1194,120.0,6.343880434126331,5.8971538676367405,5,1.0,0,0.6931471805599453,3.0,5.872117789475416,8.226038429485484,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.82,0.63,0.89,0.5,0.92,1.0,1.0,0.5,0.33,0.61,0.33
1195,120.0,6.26530121273771,6.994849985833071,5,0.0,1,0.6931471805599453,3.0,5.003946305945459,8.10076824307173,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.82,0.62,0.89,0.5,0.93,0.79,0.17,0.5,0.67,0.69,0.25
1196,82.0,5.955837369464831,5.75890177387728,5,1.0,1,0.6931471805599453,2.0,5.272999558563747,8.21554741194707,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.82,0.52,0.89,0.5,0.93,0.79,1.0,0.5,0.5,0.67,0.42
1197,103.0,0.0,7.098375638590786,5,0.0,1,0.6931471805599453,2.0,5.497168225293202,8.149890544402423,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.82,0.59,0.78,0.5,0.93,0.79,0.17,0.5,0.5,0.75,0.25
1198,82.0,0.0,6.961296045910167,4,0.0,1,0.6931471805599453,3.0,5.176149732573829,8.144388865547622,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.82,0.54,0.78,0.5,0.93,1.0,0.17,0.5,0.67,0.63,0.25
1199,82.0,4.962844630259907,6.4692503167957724,5,1.0,1,0.6931471805599453,3.0,4.795790545596741,8.264363329731667,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.82,0.57,0.78,0.5,0.93,0.79,1.0,0.5,0.67,0.54,0.42
