,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,GarageCars,WoodDeckSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
1166,64.0,4.290459441148391,7.43543801981455,5,0,0,3,5.081404364984463,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7,0.75,0.36,0.97,0.79,0.17,0.67,0.45,0.63,0.2
1167,58.0,0.0,5.159055299214529,5,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.72,0.5,0.36,0.83,0.0,1.0,0.67,0.45,0.65,0.5
1168,120.0,0.0,6.218600119691729,5,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.8,0.5,0.72,0.6,0.0,0.5,0.67,0.64,0.0,0.2
1169,118.0,6.489204931325317,6.298949246855942,5,1,1,3,5.8916442118257715,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,0.36,0.77,1.0,1.0,1.0,0.64,0.77,0.7
1170,76.0,0.0,6.354370040797351,3,1,0,1,5.318119993844216,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.68,0.5,0.55,0.45,0.79,0.83,0.33,0.45,0.0,0.2
1171,76.0,0.0,6.396929655216146,5,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.66,0.5,0.55,0.13,0.0,0.83,0.33,0.45,0.0,0.2
1172,35.0,0.0,6.439350371100098,5,0,1,2,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.36,0.62,0.36,0.95,0.0,0.17,0.67,0.27,0.71,0.3
1173,138.0,0.0,6.885509670034818,3,0,0,0,4.812184355372417,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9,0.38,0.55,0.73,0.0,0.5,1.0,0.45,0.0,0.4
1174,80.0,0.0,6.1092475827643655,3,0,1,2,0.0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.87,0.5,0.87,0.0,0.0,0.5,0.67,0.64,0.0,0.3
1175,85.0,5.823045895483019,6.891625897052253,5,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.71,0.75,0.36,0.83,0.0,1.0,0.67,0.64,0.63,0.3
1176,37.0,0.0,5.389071729816501,3,1,0,1,5.8944028342648505,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.56,0.38,0.36,0.58,0.0,0.83,0.33,0.45,0.0,0.2
1177,0.0,0.0,5.860786223465865,3,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.35,0.5,0.87,0.9,0.0,0.5,0.33,0.45,0.0,0.0
1178,54.0,0.0,6.595780513961311,5,0,1,1,5.262690188904886,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.59,0.38,0.55,0.0,0.0,0.17,0.33,0.45,0.0,0.1
1179,77.0,0.0,0.0,4,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.62,0.38,0.36,0.07,0.0,0.0,0.33,0.45,0.64,0.0
1180,0.0,0.0,0.0,5,0,1,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.73,0.62,0.36,0.68,0.0,0.33,0.67,0.64,0.0,0.3
1181,64.0,5.231108616854587,4.795790545596741,5,1,0,2,5.093750200806762,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.48,0.75,0.36,0.97,1.0,1.0,0.67,0.27,0.71,0.4
1182,160.0,0.0,5.707110264748875,5,1,1,3,5.147494476813453,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.85,1.0,0.36,0.77,0.79,1.0,1.0,0.64,0.78,0.7
1183,60.0,0.0,5.703782474656201,5,1,0,2,5.438079308923196,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.72,0.38,0.55,0.0,0.0,0.5,0.33,0.27,0.0,0.2
1184,50.0,5.424950017481403,6.025865973825314,4,1,1,3,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.38,0.13,0.22,1.0,0.5,0.33,0.45,0.99,0.3
1185,60.0,0.0,5.973809611869261,4,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.68,0.38,0.72,0.0,0.0,0.67,0.33,0.64,0.0,0.2
1186,107.0,0.0,6.289715570908998,3,1,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.71,0.12,0.36,0.33,0.5,0.67,0.67,0.45,0.77,0.4
1187,89.0,0.0,5.1298987149230735,5,1,0,3,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.77,0.75,0.36,0.75,0.0,1.0,0.67,0.27,0.85,0.4
1188,68.0,4.564348191467836,6.723832440821209,5,0,1,2,4.976733742420574,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.65,0.62,0.36,0.87,0.0,0.17,0.67,0.45,0.75,0.3
1189,60.0,0.0,6.902742737158593,4,0,1,2,4.948759890378168,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.58,0.62,0.36,0.82,0.0,0.17,0.67,0.45,0.73,0.3
1190,0.0,5.0106352940962555,4.51085950651685,5,1,0,4,6.0867747269123065,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.25,0.13,0.42,0.79,0.67,0.33,0.45,0.0,0.2
1191,24.0,6.124683390894205,6.655440350367647,5,0,1,2,5.332718793265369,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.21,0.75,0.36,0.83,0.0,0.17,0.67,0.27,0.0,0.3
1192,60.0,0.0,6.555356891810665,4,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.67,0.38,0.87,0.73,0.5,0.17,0.33,0.45,0.0,0.0
1193,0.0,6.054439346269371,5.834810737062605,5,1,0,2,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4,0.5,0.36,0.82,0.0,1.0,0.67,0.27,1.0,0.4
1194,80.0,4.969813299576001,5.680172609017068,3,0,1,1,5.940171252720432,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.66,0.5,0.72,0.32,0.0,0.83,0.33,0.64,0.64,0.1
1195,51.0,0.0,6.591673732008658,5,0,1,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.61,0.5,0.36,0.92,0.0,0.17,0.67,0.45,0.57,0.3
1196,58.0,0.0,6.779921907472252,5,0,1,3,4.61512051684126,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.81,0.62,0.36,0.93,0.79,0.17,0.67,0.64,0.52,0.3
1197,65.0,0.0,6.704414354964107,5,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.64,0.62,0.55,0.0,0.0,0.17,0.33,0.45,0.0,0.0
1198,70.0,0.0,7.10085190894405,5,0,0,2,5.877735781779639,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.65,0.62,0.36,0.85,0.0,0.17,0.67,0.45,0.0,0.2
1199,75.0,3.9512437185814275,6.22455842927536,4,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.73,0.25,0.36,0.48,0.0,0.5,0.33,0.45,0.79,0.1
1200,71.0,0.0,6.762729506931879,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.66,0.25,0.36,0.33,0.0,0.17,0.33,0.45,0.0,0.0
1201,80.0,0.0,6.7650389767805414,5,0,1,2,5.293304824724492,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7,0.62,0.36,0.8,0.79,0.17,0.67,0.45,0.64,0.3
1202,50.0,0.0,6.785587645007929,5,1,0,1,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.38,0.87,0.78,0.0,0.17,0.33,0.45,0.0,0.2
1203,75.0,5.147494476813453,7.396948602621014,5,0,0,2,4.31748811353631,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.68,0.62,0.36,0.85,0.0,0.17,0.67,0.45,0.97,0.2
1204,78.0,0.0,5.594711379601839,5,1,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.69,0.38,0.55,0.42,0.0,0.83,0.33,0.45,0.8,0.3
1205,90.0,5.459585514144159,7.311218384419629,4,0,0,3,4.442651256490317,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.83,0.62,0.72,0.68,0.5,0.83,0.67,0.45,0.76,0.2
1206,0.0,0.0,0.0,3,1,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.65,0.25,0.13,0.27,0.0,0.5,0.33,0.27,0.67,0.2
1207,70.0,4.795790545596741,7.202661196523238,5,1,0,2,5.262690188904886,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.66,0.5,0.36,0.88,0.79,1.0,0.67,0.45,0.57,0.4
1208,70.0,0.0,5.768320995793772,3,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.38,0.72,0.5,0.0,0.5,0.33,0.45,0.0,0.2
1209,85.0,6.042632833682381,6.089044875446846,5,1,0,2,5.777652323222656,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.69,0.75,0.36,0.93,0.5,1.0,0.67,0.45,0.7,0.4
1210,70.0,0.0,6.962243464266207,5,0,1,2,6.455198563340122,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.73,0.5,0.36,0.7,0.0,0.17,0.67,0.45,0.83,0.3
1211,152.0,0.0,4.890349128221754,4,0,0,2,5.786897381366708,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.76,0.75,0.72,0.92,0.79,1.0,0.67,0.64,0.46,0.2
1212,50.0,0.0,5.796057750765372,3,1,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.66,0.25,0.55,0.0,0.0,0.5,0.33,0.27,0.84,0.2
1213,0.0,0.0,0.0,5,1,0,1,4.48863636973214,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7,0.25,1.0,0.85,0.79,1.0,0.0,0.0,0.0,0.0
1214,69.0,0.0,4.955827057601261,3,1,0,1,5.017279836814924,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7,0.38,0.36,0.2,0.79,0.67,0.33,0.45,0.76,0.2
1215,99.0,0.0,5.831882477283517,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.56,0.38,0.36,0.27,0.0,0.5,0.33,0.45,0.0,0.0
1216,68.0,0.0,0.0,3,0,0,2,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.65,0.5,0.36,0.47,0.0,0.0,0.67,0.64,0.0,0.2
1217,72.0,4.290459441148391,5.8998973535824915,5,1,0,2,4.912654885736052,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.64,0.75,0.36,0.98,0.5,1.0,0.67,0.45,0.84,0.4
1218,52.0,0.0,0.0,4,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.52,0.25,0.36,0.0,0.0,0.0,0.33,0.27,0.0,0.0
1219,21.0,5.4680601411351315,6.511745329644728,3,0,1,0,5.308267697401205,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.5,0.36,0.35,0.0,0.17,0.33,0.45,0.0,0.1
1220,66.0,0.0,0.0,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.38,0.36,0.23,0.0,0.5,0.33,0.27,0.0,0.0
1221,55.0,0.0,5.351858133476067,5,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.62,0.38,0.36,0.3,0.0,0.67,0.33,0.45,0.74,0.0
1222,78.0,5.771441123130016,6.739336627357174,5,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.71,0.5,0.55,0.0,0.5,0.5,0.67,0.45,0.0,0.2
1223,89.0,3.8066624897703196,7.2305631534092925,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71,0.38,0.0,0.02,0.0,0.33,0.67,0.64,0.61,0.2
1224,60.0,0.0,4.174387269895637,5,1,1,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.84,0.62,0.36,0.92,0.79,1.0,0.67,0.45,0.77,0.5
1225,65.0,4.1588830833596715,4.406719247264253,5,0,0,1,5.41610040220442,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.71,0.5,0.87,0.13,0.79,1.0,0.33,0.45,0.0,0.0
1226,86.0,4.31748811353631,6.796823718274855,5,0,1,3,4.61512051684126,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.82,0.5,0.36,0.95,0.5,0.17,0.67,0.64,0.52,0.3
1227,72.0,5.707110264748875,5.762051382780177,5,1,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.65,0.38,0.87,0.97,0.0,0.83,0.33,0.27,0.98,0.2
1228,65.0,6.489204931325317,5.093750200806762,5,1,1,3,0.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.64,0.88,0.36,0.97,0.0,1.0,0.33,0.09,0.76,0.3
1229,70.0,0.0,6.016157159698354,4,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.6,0.38,0.36,0.17,0.0,0.83,0.67,0.64,0.0,0.2
1230,0.0,0.6931471805599453,6.481577129276431,5,0,2,2,5.049856007249537,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.92,0.38,0.36,0.45,0.0,1.0,0.67,0.64,0.57,0.4
1231,70.0,4.795790545596741,5.717027701406222,3,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,0.38,0.55,0.2,0.79,0.83,0.33,0.45,0.52,0.2
1232,70.0,0.0,0.0,3,0,0,2,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.68,0.25,0.36,0.2,0.0,0.0,0.67,0.27,0.0,0.2
1233,0.0,5.198497031265826,5.241747015059643,2,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.76,0.38,0.36,0.15,0.0,0.5,0.33,0.45,0.0,0.2
1234,55.0,0.0,6.846943139585379,3,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63,0.38,0.55,0.0,0.79,0.17,0.33,0.64,0.94,0.1
1235,96.0,0.0,6.617402977974478,4,0,1,1,5.318119993844216,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.79,0.38,0.36,0.0,0.5,0.17,0.33,0.64,0.66,0.1
1236,36.0,4.672828834461906,6.639875833826536,5,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.21,0.62,0.36,0.88,0.0,0.17,0.67,0.27,0.59,0.3
1237,41.0,0.0,6.742880635791903,5,0,1,2,4.61512051684126,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.77,0.62,0.36,0.92,0.0,0.17,0.67,0.64,0.69,0.3
